host_id,host_response_rate,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
61391963,100,182.0,359.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,21,51,326,30.0,4.0,0.0,159,5.0,240,141.0,141.0,0.0,0.0
90270616,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
154866,100,1.0,1.0,4.0,30.0,160.0,30.0,30.0,160.0,160.0,20,48,74,164,113.0,2.0,1.0,164,3.0,120,1.0,1.0,0.0,0.0
50374022,0,2.0,3.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,2.0,1.0,1.0,0.0
21705530,0,2.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,28.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,0.0
92067070,0,2.0,3.0,4.0,1.0,7.0,1.0,2.0,7.0,7.0,29,59,89,364,9.0,2.0,0.0,197,3.0,26,1.0,1.0,0.0,0.0
4932876,0,2.0,2.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,0.0
27673980,100,11.0,11.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,30,60,90,90,139.0,0.0,0.0,90,0.0,0,8.0,0.0,8.0,0.0
17540607,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
9030453,100,4.0,5.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,24,24,52,214,8.0,2.0,0.0,73,2.0,120,4.0,0.0,4.0,0.0
322716,91,2.0,38.0,3.0,30.0,250.0,30.0,30.0,250.0,250.0,15,39,39,59,30.0,1.0,0.0,59,1.0,60,1.0,1.0,0.0,0.0
16795575,0,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,6.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
65109990,0,4.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,30.0,30,60,90,365,27.0,0.0,0.0,198,0.0,0,4.0,0.0,4.0,0.0
62661922,0,1.0,2.0,2.0,30.0,50.0,30.0,30.0,1125.0,1125.0,0,0,0,0,35.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
90646927,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,15.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
799082,100,2.0,5.0,1.0,30.0,100.0,30.0,30.0,100.0,100.0,3,33,63,63,2.0,0.0,0.0,63,0.0,0,1.0,0.0,1.0,0.0
83523066,0,2.0,2.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,259,157.0,0.0,0.0,92,0.0,0,2.0,2.0,0.0,0.0
93160113,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,8.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
7702,100,2.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,14,40,40,22.0,3.0,1.0,40,3.0,180,1.0,1.0,0.0,0.0
84403365,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
7675569,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
13607787,40,1.0,1.0,1.0,31.0,62.0,31.0,31.0,62.0,62.0,0,15,45,320,32.0,0.0,0.0,153,0.0,0,1.0,1.0,0.0,0.0
45748188,0,1.0,2.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,18.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
91466201,100,1.0,2.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,1,1,16,241,40.0,6.0,0.0,74,4.0,255,1.0,1.0,0.0,0.0
93316008,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,11.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
92720308,67,7.0,7.0,3.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30,60,90,365,192.0,0.0,0.0,198,0.0,0,3.0,0.0,3.0,0.0
6321996,100,2.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,14,104,15.0,1.0,0.0,104,3.0,60,1.0,1.0,0.0,0.0
96202421,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
11585415,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
156959,0,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
61842904,100,4.0,6.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,3,27,57,57,25.0,2.0,0.0,57,3.0,120,4.0,4.0,0.0,0.0
96347002,0,1.0,2.0,2.0,60.0,90.0,60.0,60.0,90.0,90.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
20309915,100,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,13,43,133,139.0,1.0,0.0,133,1.0,60,1.0,0.0,1.0,0.0
33936240,0,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
95572265,100,2.0,2.0,1.0,30.0,90.0,30.0,30.0,90.0,90.0,17,47,77,352,25.0,0.0,0.0,185,0.0,0,2.0,0.0,2.0,0.0
50207365,0,1.0,2.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
49645950,100,1.0,2.0,2.0,30.0,150.0,30.0,30.0,150.0,150.0,4,5,5,5,203.0,6.0,0.0,5,8.0,255,1.0,1.0,0.0,0.0
1326955,100,1.0,1.0,1.0,30.0,45.0,30.0,30.0,45.0,45.0,0,1,1,58,12.0,1.0,0.0,58,2.0,60,1.0,0.0,1.0,0.0
10098825,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,23.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
1239272,0,2.0,2.0,6.0,30.0,200.0,30.0,30.0,200.0,200.0,0,0,13,192,46.0,0.0,0.0,25,0.0,0,1.0,1.0,0.0,0.0
4548229,100,4.0,4.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,22,37,260,103.0,0.0,0.0,93,0.0,0,4.0,4.0,0.0,0.0
90848714,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,21.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
90867640,0,1.0,1.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,29,59,89,179,42.0,0.0,0.0,179,0.0,0,1.0,0.0,1.0,0.0
93441980,100,1.0,1.0,2.0,30.0,360.0,30.0,30.0,360.0,360.0,12,12,12,232,126.0,5.0,0.0,65,4.0,255,1.0,1.0,0.0,0.0
3609819,0,1.0,1.0,5.0,30.0,200.0,30.0,30.0,200.0,200.0,23,53,83,173,9.0,0.0,0.0,173,0.0,0,1.0,1.0,0.0,0.0
71093067,0,1.0,1.0,2.0,30.0,150.0,30.0,30.0,150.0,150.0,0,0,0,0,6.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
7216016,0,1.0,2.0,2.0,30.0,1124.0,30.0,30.0,1124.0,1124.0,0,0,0,0,60.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
93743081,82,1.0,1.0,2.0,1.0,21.0,1.0,1.0,21.0,21.0,2,6,8,174,20.3,3.0,0.2,36,60.0,255,1.0,0.0,1.0,0.0
92720308,67,7.0,7.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30,60,90,365,126.0,0.0,0.0,198,1.0,0,3.0,0.0,3.0,0.0
93827372,100,5.0,5.0,4.0,30.0,90.0,30.0,30.0,1125.0,1125.0,30,60,90,365,0.0,0.0,0.0,198,0.0,0,2.0,1.0,1.0,0.0
71176668,0,4.0,6.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,25.0,0.0,0.0,0,0.0,0,4.0,0.0,4.0,0.0
32545798,0,5.0,5.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,8.0,0.0,0.0,0,0.0,0,5.0,0.0,5.0,0.0
20549,100,1.0,1.0,2.0,30.0,300.0,30.0,30.0,300.0,300.0,21,21,26,151,79.0,5.0,0.0,79,3.0,255,1.0,1.0,0.0,0.0
30283594,95,453.0,2117.0,3.0,30.0,1125.0,30.0,31.0,1125.0,1125.0,11,27,57,332,10.0,4.0,0.0,165,3.0,240,43.0,43.0,0.0,0.0
33403059,0,3.0,3.0,4.0,30.0,1124.0,30.0,30.0,1125.0,1125.0,0,0,0,0,11.0,0.0,0.0,0,0.0,0,3.0,1.0,2.0,0.0
29824461,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
515095,100,2.0,2.0,2.0,2.0,730.0,2.0,3.0,730.0,730.0,7,31,45,217,214.0,44.0,0.2,145,46.0,255,2.0,0.0,2.0,0.0
24898836,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,27.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
95459395,96,160.0,1159.0,3.0,30.0,1125.0,30.0,31.0,1125.0,1125.0,17,47,77,352,3.0,0.0,0.0,185,0.0,0,2.0,2.0,0.0,0.0
69355658,75,2.0,4.0,1.0,30.0,180.0,30.0,30.0,180.0,180.0,2,8,38,128,39.0,2.0,0.0,128,4.0,120,1.0,0.0,1.0,0.0
17125263,0,2.0,9.0,2.0,30.0,180.0,30.0,30.0,1125.0,1125.0,0,0,0,0,71.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
79738498,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,12.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
10777266,100,2.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,3,33,63,338,20.3,0.0,0.0,171,0.0,0,1.0,1.0,0.0,0.0
96159925,0,1.0,3.0,2.6,30.0,500.0,30.0,30.0,500.0,500.0,0,0,0,0,78.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
48107620,0,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,9.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
96978953,100,1.0,1.0,2.0,2.0,29.0,1.0,5.0,29.0,1125.0,6,12,21,255,193.0,51.0,0.2,88,48.0,255,1.0,0.0,1.0,0.0
91194780,0,1.0,2.0,3.0,30.0,92.0,30.0,30.0,1125.0,1125.0,0,0,0,0,106.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
1315670,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,7,37,127,24.0,0.0,0.0,127,0.0,0,1.0,0.0,1.0,0.0
93020402,100,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,15,290,103.0,1.0,0.0,123,1.0,60,1.0,1.0,0.0,0.0
60904698,0,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
32357900,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,14.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
21679450,0,2.0,2.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
67126282,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
16586817,100,1.0,2.0,2.0,3.0,30.0,3.0,3.0,30.0,30.0,11,41,63,145,195.0,24.0,1.0,145,28.0,255,1.0,0.0,1.0,0.0
94219511,0,2.0,2.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
51501835,35,181.0,199.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,228,6.0,0.0,0.0,61,0.0,0,180.0,180.0,0.0,0.0
94232838,0,1.0,1.0,1.0,30.0,364.0,30.0,30.0,364.0,364.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
3250450,100,18.0,58.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,26,56,86,190,2.0,2.0,0.0,190,2.0,120,17.0,0.0,17.0,0.0
40711894,0,2.0,5.0,3.0,30.0,30.0,30.0,30.0,1125.0,1125.0,0,0,0,0,136.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
91359302,0,1.0,4.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,44.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
23772724,100,78.0,85.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,20,295,13.0,1.0,0.0,128,2.0,60,77.0,75.0,2.0,0.0
91292951,0,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
3294438,100,3.0,6.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,14,14,28,303,7.0,0.0,0.0,136,0.0,0,3.0,0.0,1.0,0.0
91147323,100,1.0,1.0,1.0,30.0,125.0,30.0,30.0,125.0,125.0,4,20,36,36,20.3,3.0,0.0,36,4.0,180,1.0,0.0,1.0,0.0
45600001,100,12.0,12.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,0,15,45,45,66.0,0.0,0.0,45,0.0,0,9.0,0.0,9.0,0.0
10910171,100,3.0,5.0,2.0,30.0,180.0,30.0,30.0,180.0,180.0,15,45,75,165,20.3,0.0,0.0,165,0.0,0,1.0,1.0,0.0,0.0
24273714,100,8.0,13.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,29,33,211,122.0,2.0,0.0,44,1.0,120,7.0,4.0,3.0,0.0
52183380,0,1.0,1.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
96867847,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,7.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
40532977,100,3.0,6.0,1.0,30.0,240.0,30.0,30.0,1125.0,1125.0,0,0,11,114,25.0,2.0,1.0,42,3.0,120,3.0,0.0,3.0,0.0
26830685,100,36.0,41.0,6.0,30.0,1125.0,30.0,30.0,365.0,1125.0,0,0,15,290,64.0,2.0,0.0,123,3.0,120,1.0,1.0,0.0,0.0
2742827,0,1.0,2.0,3.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,7.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
62563056,100,35.0,60.0,4.0,3.0,365.0,3.0,3.0,365.0,365.0,29,59,89,364,2.0,1.0,0.0,197,1.0,13,2.0,1.0,1.0,0.0
67213712,100,2.0,4.0,5.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,9,22,52,327,142.0,2.0,0.0,160,2.0,120,1.0,1.0,0.0,0.0
95436015,90,1.0,3.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30,60,90,180,12.0,0.0,0.0,180,0.0,0,1.0,1.0,0.0,0.0
91510178,0,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
91522394,100,1.0,1.0,2.0,2.0,30.0,1.0,1.0,1125.0,1125.0,9,30,49,200,20.3,36.0,4.0,129,18.0,255,1.0,0.0,1.0,0.0
89769986,0,4.0,22.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,94.0,0.0,0.0,0,0.0,0,3.0,0.0,3.0,0.0
94263025,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,10.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
16686968,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,1125.0,1125.0,30,60,90,365,124.0,0.0,0.0,198,0.0,0,1.0,0.0,1.0,0.0
10162189,100,1.0,1.0,3.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,15,45,320,152.0,0.0,0.0,153,0.0,0,1.0,1.0,0.0,0.0
94467583,100,1.0,1.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,27,57,237,49.0,3.0,0.0,165,1.0,180,1.0,1.0,0.0,0.0
310670,100,13.0,23.0,2.6,30.0,1125.0,30.0,30.0,1125.0,1125.0,23,53,83,358,17.0,0.0,0.0,191,0.0,0,8.0,3.0,5.0,0.0
92322271,0,2.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
10619617,100,1.0,1.0,2.0,2.0,29.0,2.0,2.0,29.0,29.0,0,0,2,2,21.0,21.0,3.0,2,0.0,255,1.0,0.0,1.0,0.0
61140228,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
94820583,0,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
70724038,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,14.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
89769986,0,4.0,22.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,96.0,0.0,0.0,0,0.0,0,3.0,0.0,3.0,0.0
59954257,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
8066318,100,1.0,2.0,3.0,30.0,1125.0,30.0,100.0,1125.0,1125.0,18,32,32,32,51.0,0.0,0.0,32,0.0,0,1.0,1.0,0.0,0.0
836168,100,13.0,17.0,2.6,30.0,1125.0,30.0,30.0,1125.0,1125.0,29,59,89,364,8.0,0.0,0.0,197,0.0,0,10.0,10.0,0.0,0.0
44835881,0,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
2764786,0,1.0,4.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,18.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
21594748,0,2.0,2.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,2.0,1.0,1.0,0.0
25843005,100,3.0,8.0,1.0,30.0,90.0,30.0,30.0,90.0,90.0,16,32,32,32,159.0,1.0,0.0,32,1.0,60,2.0,0.0,2.0,0.0
94536810,100,2.0,5.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,30,60,90,365,84.0,0.0,0.0,198,0.0,0,2.0,0.0,2.0,0.0
22225635,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
92195100,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,112.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
27336207,0,4.0,10.0,3.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,8.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,0.0
97538710,100,1.0,2.0,5.0,3.0,30.0,3.0,3.0,1125.0,1125.0,9,9,38,209,20.3,29.0,2.0,137,31.0,255,1.0,1.0,0.0,0.0
836168,100,13.0,17.0,3.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,29,59,89,364,17.0,0.0,0.0,197,0.0,0,10.0,10.0,0.0,0.0
89769986,0,4.0,22.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,109.0,0.0,0.0,0,0.0,0,3.0,0.0,3.0,0.0
91804427,100,1.0,1.0,1.0,30.0,90.0,30.0,30.0,90.0,90.0,0,1,23,298,47.0,2.0,0.0,131,5.0,120,1.0,0.0,1.0,0.0
30283594,95,453.0,2117.0,5.0,30.0,1125.0,30.0,31.0,1125.0,1125.0,21,51,81,356,4.0,1.0,0.0,189,0.0,60,43.0,43.0,0.0,0.0
6250141,86,6.0,10.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,1,31,306,20.3,0.0,0.0,139,0.0,0,1.0,1.0,0.0,0.0
62604251,0,1.0,4.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
94974597,30,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,47,146.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
62587696,100,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1125.0,1125.0,6,21,33,33,20.3,3.0,4.0,33,2.6,255,2.0,0.0,2.0,0.0
9472223,100,2.0,5.0,2.0,30.0,47.0,30.0,45.0,47.0,47.0,20,50,50,50,21.0,0.0,0.0,50,0.0,0,1.0,1.0,0.0,0.0
8048355,0,1.0,1.0,2.0,30.0,31.0,30.0,30.0,31.0,31.0,2,32,34,34,11.0,0.0,0.0,34,0.0,0,1.0,0.0,1.0,0.0
95117581,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,6.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
64357177,0,1.0,1.0,2.6,30.0,31.0,30.0,30.0,1125.0,1125.0,30,60,90,365,20.0,0.0,0.0,198,0.0,0,1.0,1.0,0.0,0.0
260537,100,3.0,4.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,7,13,16,63,35.0,2.0,1.0,63,2.0,120,3.0,0.0,3.0,0.0
19101984,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
943367,0,2.0,4.0,1.0,30.0,1124.0,30.0,30.0,1124.0,1124.0,0,0,0,0,9.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
948164,0,1.0,4.0,3.0,30.0,300.0,30.0,30.0,1125.0,1125.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
437578,100,1.0,1.0,2.0,30.0,60.0,30.0,30.0,1125.0,1125.0,16,46,62,62,66.0,1.0,0.0,62,2.0,60,1.0,1.0,0.0,0.0
68276808,0,1.0,1.0,2.0,30.0,31.0,30.0,30.0,31.0,31.0,0,0,0,0,9.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
2657430,0,2.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
97675538,0,1.0,1.0,4.0,26.8,1125.0,26.7,180.0,1125.0,1125.0,23,53,83,358,22.0,0.0,0.0,191,0.0,0,1.0,1.0,0.0,0.0
77010815,100,2.0,2.0,2.0,30.0,365.0,30.0,30.0,1125.0,1125.0,0,25,55,330,56.0,2.0,1.0,163,1.0,120,2.0,0.0,2.0,0.0
22534244,80,1.0,5.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,17,47,322,84.0,1.0,0.0,155,0.0,60,1.0,0.0,1.0,0.0
97808036,100,1.0,1.0,2.6,30.0,30.0,30.0,30.0,1125.0,1125.0,5,35,65,340,38.0,0.0,0.0,173,0.0,0,1.0,1.0,0.0,0.0
918668,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
97822063,0,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
28629925,0,2.0,4.0,3.0,30.0,365.0,30.0,30.0,1125.0,1125.0,30,60,90,365,5.0,0.0,0.0,198,0.0,0,1.0,1.0,0.0,0.0
88972153,0,1.0,2.0,2.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,23,53,83,358,29.0,0.0,0.0,191,0.0,0,1.0,0.0,1.0,0.0
836168,100,13.0,17.0,6.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,29,59,89,364,4.0,0.0,0.0,197,0.0,0,10.0,10.0,0.0,0.0
83909332,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,15.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
45913415,100,2.0,2.0,2.0,4.0,7.0,4.0,4.0,7.0,7.0,0,2,2,2,20.3,32.0,2.0,2,37.0,255,2.0,0.0,2.0,0.0
57793192,0,1.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
33677512,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,42.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
17770287,96,13.0,20.0,6.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,29,304,12.0,2.0,0.0,137,1.0,120,13.0,13.0,0.0,0.0
7018895,100,3.0,3.0,2.0,3.0,8.0,1.0,3.0,8.0,8.0,10,28,41,177,20.3,29.0,4.0,111,30.0,255,1.0,0.0,1.0,0.0
5525273,0,3.0,3.0,2.0,30.0,366.0,30.0,30.0,366.0,366.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,0.0
